work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,remote_ratio_pt,experience_level_pt,employment_type_pt,company_size_pt,salary_usd_k,residence_iso3
2024,MI,FT,Data Engineer,94600,USD,94600,CA,0,CA,M,Presencial,Pleno,Tempo Integral,Média,94.6,CAN
2024,SE,FT,Data Engineer,135000,USD,135000,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,135.0,USA
2024,SE,FT,Data Engineer,110000,USD,110000,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,110.0,USA
2024,SE,FT,Machine Learning Scientist,196350,USD,196350,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,196.35,USA
2024,SE,FT,Machine Learning Scientist,127500,USD,127500,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,127.5,USA
2024,MI,FT,Data Scientist,116259,USD,116259,AU,0,AU,M,Presencial,Pleno,Tempo Integral,Média,116.259,AUS
2024,MI,FT,Data Scientist,88995,USD,88995,AU,0,AU,M,Presencial,Pleno,Tempo Integral,Média,88.995,AUS
2024,EN,FT,Data Scientist,46080,USD,46080,US,0,US,M,Presencial,Júnior,Tempo Integral,Média,46.08,USA
2024,EN,FT,Data Scientist,37120,USD,37120,US,0,US,M,Presencial,Júnior,Tempo Integral,Média,37.12,USA
2024,MI,FT,Business Intelligence Analyst,150000,USD,150000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,150.0,USA
2024,MI,FT,Business Intelligence Analyst,100000,USD,100000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,100.0,USA
2024,MI,FT,Data Scientist,135000,USD,135000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,135.0,USA
2024,MI,FT,Data Scientist,110000,USD,110000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,110.0,USA
2024,SE,FT,Data Architect,231600,USD,231600,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,231.6,USA
2024,SE,FT,Data Architect,154400,USD,154400,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,154.4,USA
2024,SE,FT,Data Engineer,190000,USD,190000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,190.0,USA
2024,SE,FT,Data Engineer,167000,USD,167000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,167.0,USA
2024,SE,FT,Business Intelligence Engineer,147600,USD,147600,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,147.6,USA
2024,SE,FT,Business Intelligence Engineer,106300,USD,106300,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,106.3,USA
2024,SE,FT,Analytics Engineer,145000,USD,145000,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,145.0,USA
2024,SE,FT,Analytics Engineer,130000,USD,130000,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,130.0,USA
2024,SE,FT,Data Analyst,65000,GBP,81250,GB,0,GB,M,Presencial,Sênior,Tempo Integral,Média,81.25,GBR
2024,SE,FT,Data Analyst,60000,GBP,75000,GB,0,GB,M,Presencial,Sênior,Tempo Integral,Média,75.0,GBR
2024,MI,FT,Data Analyst,70000,USD,70000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,70.0,USA
2024,MI,FT,Data Analyst,60000,USD,60000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,60.0,USA
2024,SE,FT,Data Engineer,210000,USD,210000,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,210.0,USA
2024,SE,FT,Data Engineer,190000,USD,190000,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,190.0,USA
2024,SE,FT,Data Scientist,122000,USD,122000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,122.0,USA
2024,SE,FT,Data Scientist,94000,USD,94000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,94.0,USA
2024,EN,FT,Data Analyst,83300,USD,83300,US,0,US,M,Presencial,Júnior,Tempo Integral,Média,83.3,USA
2024,EN,FT,Data Analyst,47500,USD,47500,US,0,US,M,Presencial,Júnior,Tempo Integral,Média,47.5,USA
2024,SE,FT,Data Scientist,190000,USD,190000,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,190.0,USA
2024,SE,FT,Data Scientist,155000,USD,155000,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,155.0,USA
2024,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,160.0,USA
2024,SE,FT,Data Engineer,94000,USD,94000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,94.0,USA
2024,SE,FT,Data Engineer,122000,USD,122000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,122.0,USA
2024,SE,FT,Data Engineer,94500,USD,94500,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,94.5,USA
2024,MI,FT,Data Manager,150000,USD,150000,CA,0,CA,M,Presencial,Pleno,Tempo Integral,Média,150.0,CAN
2024,MI,FT,Data Manager,110000,USD,110000,CA,0,CA,M,Presencial,Pleno,Tempo Integral,Média,110.0,CAN
2024,EN,FT,Machine Learning Engineer,157900,USD,157900,CA,100,CA,M,Remoto,Júnior,Tempo Integral,Média,157.9,CAN
2024,EN,FT,Machine Learning Engineer,105300,USD,105300,CA,100,CA,M,Remoto,Júnior,Tempo Integral,Média,105.3,CAN
2024,MI,FT,Business Intelligence Analyst,58000,USD,58000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,58.0,USA
2024,MI,FT,Business Intelligence Analyst,48000,USD,48000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,48.0,USA
2024,MI,FT,Data Engineer,97000,USD,97000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,97.0,USA
2024,MI,FT,Data Engineer,62000,USD,62000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,62.0,USA
2024,MI,FT,Data Scientist,194200,USD,194200,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,194.2,USA
2024,MI,FT,Data Scientist,110400,USD,110400,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,110.4,USA
2024,SE,FT,Data Analyst,96600,USD,96600,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,96.6,USA
2024,SE,FT,Data Analyst,55200,USD,55200,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,55.2,USA
2024,MI,FT,Machine Learning Engineer,174000,USD,174000,US,100,US,M,Remoto,Pleno,Tempo Integral,Média,174.0,USA
2024,MI,FT,Machine Learning Engineer,147900,USD,147900,US,100,US,M,Remoto,Pleno,Tempo Integral,Média,147.9,USA
2024,MI,FT,Applied Scientist,250000,USD,250000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,250.0,USA
2024,MI,FT,Applied Scientist,170000,USD,170000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,170.0,USA
2024,SE,FT,BI Analyst,130000,USD,130000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,130.0,USA
2024,SE,FT,BI Analyst,110000,USD,110000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,110.0,USA
2024,SE,FT,Data Scientist,112000,USD,112000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,112.0,USA
2024,SE,FT,Data Scientist,109000,USD,109000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,109.0,USA
2024,SE,FT,Data Architect,175000,USD,175000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,175.0,USA
2024,SE,FT,Data Architect,150000,USD,150000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,150.0,USA
2024,SE,FT,Data Architect,150000,USD,150000,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,150.0,USA
2024,SE,FT,Data Architect,120000,USD,120000,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,120.0,USA
2024,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,145.0,USA
2024,SE,FT,Data Engineer,104000,USD,104000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,104.0,USA
2024,EN,FT,Data Analyst,40000,USD,40000,BR,0,BR,M,Presencial,Júnior,Tempo Integral,Média,40.0,BRA
2024,EN,FT,Data Analyst,30000,USD,30000,BR,0,BR,M,Presencial,Júnior,Tempo Integral,Média,30.0,BRA
2024,SE,FT,Business Intelligence Engineer,202800,USD,202800,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,202.8,USA
2024,SE,FT,Business Intelligence Engineer,115000,USD,115000,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,115.0,USA
2024,MI,FT,Applied Scientist,250000,USD,250000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,250.0,USA
2024,MI,FT,Applied Scientist,170000,USD,170000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,170.0,USA
2024,SE,FT,Machine Learning Engineer,550000,USD,550000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,550.0,USA
2024,SE,FT,Machine Learning Engineer,310000,USD,310000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,310.0,USA
2024,SE,FT,Data Integration Engineer,148000,USD,148000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,148.0,USA
2024,SE,FT,Data Integration Engineer,100000,USD,100000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,100.0,USA
2024,SE,FT,Machine Learning Engineer,550000,USD,550000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,550.0,USA
2024,SE,FT,Machine Learning Engineer,310000,USD,310000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,310.0,USA
2024,MI,FT,Data Analyst,135000,USD,135000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,135.0,USA
2024,MI,FT,Data Analyst,120000,USD,120000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,120.0,USA
2024,SE,FT,Data Engineer,198433,USD,198433,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,198.433,USA
2024,SE,FT,Data Engineer,119060,USD,119060,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,119.06,USA
2024,SE,FT,Machine Learning Engineer,235000,USD,235000,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,235.0,USA
2024,SE,FT,Machine Learning Engineer,175000,USD,175000,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,175.0,USA
2024,SE,FT,Research Engineer,196720,USD,196720,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,196.72,USA
2024,SE,FT,Research Engineer,113210,USD,113210,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,113.21,USA
2024,SE,FT,Business Intelligence Engineer,204500,USD,204500,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,204.5,USA
2024,SE,FT,Business Intelligence Engineer,139000,USD,139000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,139.0,USA
2024,SE,FT,Machine Learning Engineer,270000,USD,270000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,270.0,USA
2024,SE,FT,Machine Learning Engineer,153000,USD,153000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,153.0,USA
2024,MI,FT,Data Integration Specialist,75000,GBP,93750,GB,100,GB,M,Remoto,Pleno,Tempo Integral,Média,93.75,GBR
2024,MI,FT,Data Integration Specialist,55000,GBP,68750,GB,100,GB,M,Remoto,Pleno,Tempo Integral,Média,68.75,GBR
2024,EN,FT,Data Analyst,93500,USD,93500,US,0,US,M,Presencial,Júnior,Tempo Integral,Média,93.5,USA
2024,EN,FT,Data Analyst,53300,USD,53300,US,0,US,M,Presencial,Júnior,Tempo Integral,Média,53.3,USA
2024,SE,FT,Machine Learning Engineer,179000,USD,179000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,179.0,USA
2024,SE,FT,Machine Learning Engineer,112000,USD,112000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,112.0,USA
2024,SE,FT,Data Analyst,197100,USD,197100,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,197.1,USA
2024,SE,FT,Data Analyst,131414,USD,131414,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,131.414,USA
2024,EN,FT,Data Analyst,36500,GBP,45625,GB,0,GB,M,Presencial,Júnior,Tempo Integral,Média,45.625,GBR
2024,EN,FT,Data Analyst,34000,GBP,42500,GB,0,GB,M,Presencial,Júnior,Tempo Integral,Média,42.5,GBR
2024,SE,FT,Data Scientist,197000,USD,197000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,197.0,USA
2024,SE,FT,Data Scientist,106000,USD,106000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,106.0,USA
2024,EN,FT,MLOps Engineer,160000,USD,160000,US,0,US,M,Presencial,Júnior,Tempo Integral,Média,160.0,USA
2024,EN,FT,MLOps Engineer,140000,USD,140000,US,0,US,M,Presencial,Júnior,Tempo Integral,Média,140.0,USA
2024,SE,FT,Data Scientist,220000,USD,220000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,220.0,USA
2024,SE,FT,Data Scientist,170000,USD,170000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,170.0,USA
2024,SE,FT,Data Analyst,140000,USD,140000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,140.0,USA
2024,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,100.0,USA
2024,EX,FT,Machine Learning Engineer,259850,USD,259850,US,0,US,M,Presencial,Executivo,Tempo Integral,Média,259.85,USA
2024,EX,FT,Machine Learning Engineer,179200,USD,179200,US,0,US,M,Presencial,Executivo,Tempo Integral,Média,179.2,USA
2024,SE,FT,Data Analyst,130000,USD,130000,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,130.0,USA
2024,SE,FT,Data Analyst,120000,USD,120000,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,120.0,USA
2024,SE,FT,Machine Learning Engineer,283780,USD,283780,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,283.78,USA
2024,SE,FT,Machine Learning Engineer,233840,USD,233840,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,233.84,USA
2024,SE,FT,Machine Learning Infrastructure Engineer,300000,USD,300000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,300.0,USA
2024,SE,FT,Machine Learning Infrastructure Engineer,180000,USD,180000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,180.0,USA
2024,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,L,Presencial,Sênior,Tempo Integral,Grande,260.0,USA
2024,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L,Presencial,Sênior,Tempo Integral,Grande,136.0,USA
2024,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,L,Presencial,Sênior,Tempo Integral,Grande,260.0,USA
2024,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L,Presencial,Sênior,Tempo Integral,Grande,136.0,USA
2024,SE,FT,Research Scientist,247600,USD,247600,US,0,US,L,Presencial,Sênior,Tempo Integral,Grande,247.6,USA
2024,SE,FT,Research Scientist,127300,USD,127300,US,0,US,L,Presencial,Sênior,Tempo Integral,Grande,127.3,USA
2024,SE,FT,Data Scientist,185000,USD,185000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,185.0,USA
2024,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,175.0,USA
2024,MI,FT,Data Scientist,110000,USD,110000,US,100,US,M,Remoto,Pleno,Tempo Integral,Média,110.0,USA
2024,MI,FT,Data Scientist,90000,USD,90000,US,100,US,M,Remoto,Pleno,Tempo Integral,Média,90.0,USA
2024,SE,FT,Machine Learning Engineer,215000,USD,215000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,215.0,USA
2024,SE,FT,Machine Learning Engineer,160000,USD,160000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,160.0,USA
2024,SE,FT,Analytics Engineer,190000,USD,190000,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,190.0,USA
2024,SE,FT,Analytics Engineer,137871,USD,137871,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,137.871,USA
2024,MI,FT,Data Engineer,142500,USD,142500,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,142.5,USA
2024,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,120.0,USA
2024,SE,FT,Machine Learning Engineer,324000,USD,324000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,324.0,USA
2024,SE,FT,Machine Learning Engineer,159000,USD,159000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,159.0,USA
2024,MI,FT,Data Scientist,247600,USD,247600,US,0,US,L,Presencial,Pleno,Tempo Integral,Grande,247.6,USA
2024,MI,FT,Data Scientist,127300,USD,127300,US,0,US,L,Presencial,Pleno,Tempo Integral,Grande,127.3,USA
2024,MI,FT,Data Developer,100000,USD,100000,US,100,US,M,Remoto,Pleno,Tempo Integral,Média,100.0,USA
2024,MI,FT,Data Developer,85000,USD,85000,US,100,US,M,Remoto,Pleno,Tempo Integral,Média,85.0,USA
2024,MI,FT,Data Scientist,250000,USD,250000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,250.0,USA
2024,MI,FT,Data Scientist,190000,USD,190000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,190.0,USA
2024,SE,FT,Business Intelligence,190000,USD,190000,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,190.0,USA
2024,SE,FT,Business Intelligence,139600,USD,139600,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,139.6,USA
2024,MI,FT,Business Intelligence Analyst,135000,USD,135000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,135.0,USA
2024,MI,FT,Business Intelligence Analyst,125000,USD,125000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,125.0,USA
2024,MI,FT,AI Engineer,210000,USD,210000,GB,0,GB,M,Presencial,Pleno,Tempo Integral,Média,210.0,GBR
2024,MI,FT,AI Engineer,50000,USD,50000,GB,0,GB,M,Presencial,Pleno,Tempo Integral,Média,50.0,GBR
2024,SE,FT,Machine Learning Engineer,309000,USD,309000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,309.0,USA
2024,SE,FT,Machine Learning Engineer,142000,USD,142000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,142.0,USA
2024,SE,PT,CRM Data Analyst,40000,USD,40000,AE,100,AE,L,Remoto,Sênior,Meio Período,Grande,40.0,ARE
2024,SE,FT,Data Scientist,284500,CHF,323295,CH,50,CH,L,Híbrido,Sênior,Tempo Integral,Grande,323.295,CHE
2024,SE,FT,Data Scientist,206000,USD,206000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,206.0,USA
2024,SE,FT,Data Scientist,106605,USD,106605,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,106.605,USA
2024,EX,FT,Data Scientist,288400,USD,288400,US,0,US,M,Presencial,Executivo,Tempo Integral,Média,288.4,USA
2024,EX,FT,Data Scientist,144200,USD,144200,US,0,US,M,Presencial,Executivo,Tempo Integral,Média,144.2,USA
2024,MI,FT,Data Scientist,220000,USD,220000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,220.0,USA
2024,MI,FT,Data Scientist,137500,USD,137500,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,137.5,USA
2024,SE,FT,Research Scientist,337300,USD,337300,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,337.3,USA
2024,SE,FT,Research Scientist,192700,USD,192700,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,192.7,USA
2024,SE,FT,Data Engineer,215000,USD,215000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,215.0,USA
2024,SE,FT,Data Engineer,190000,USD,190000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,190.0,USA
2024,MI,FT,Data Integration Engineer,100000,USD,100000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,100.0,USA
2024,MI,FT,Data Integration Engineer,70000,USD,70000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,70.0,USA
2024,MI,FT,ETL Developer,120000,USD,120000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,120.0,USA
2024,MI,FT,ETL Developer,72000,USD,72000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,72.0,USA
2024,MI,FT,Data Engineer,118400,USD,118400,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,118.4,USA
2024,MI,FT,Data Engineer,100700,USD,100700,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,100.7,USA
2024,MI,FT,Data Scientist,200300,USD,200300,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,200.3,USA
2024,MI,FT,Data Scientist,151500,USD,151500,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,151.5,USA
2024,SE,FT,Business Intelligence Analyst,55000,GBP,68750,GB,0,GB,M,Presencial,Sênior,Tempo Integral,Média,68.75,GBR
2024,SE,FT,Business Intelligence Analyst,40000,GBP,50000,GB,0,GB,M,Presencial,Sênior,Tempo Integral,Média,50.0,GBR
2024,MI,FT,Applied Scientist,222200,USD,222200,US,0,US,L,Presencial,Pleno,Tempo Integral,Grande,222.2,USA
2024,MI,FT,Applied Scientist,136000,USD,136000,US,0,US,L,Presencial,Pleno,Tempo Integral,Grande,136.0,USA
2024,SE,FT,Data Engineer,125000,USD,125000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,125.0,USA
2024,SE,FT,Data Engineer,106500,USD,106500,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,106.5,USA
2024,SE,FT,Data Scientist,136000,USD,136000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,136.0,USA
2024,SE,FT,Data Scientist,97000,USD,97000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,97.0,USA
2024,EN,FT,Data Analyst,100000,USD,100000,US,100,US,M,Remoto,Júnior,Tempo Integral,Média,100.0,USA
2024,EN,FT,Data Analyst,80000,USD,80000,US,100,US,M,Remoto,Júnior,Tempo Integral,Média,80.0,USA
2024,SE,FT,Data Engineer,221630,USD,221630,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,221.63,USA
2024,SE,FT,Data Engineer,199467,USD,199467,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,199.467,USA
2024,SE,FT,Machine Learning Engineer,176000,USD,176000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,176.0,USA
2024,SE,FT,Machine Learning Engineer,140000,USD,140000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,140.0,USA
2024,MI,FT,Data Scientist,172200,USD,172200,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,172.2,USA
2024,MI,FT,Data Scientist,131200,USD,131200,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,131.2,USA
2024,SE,FT,Business Intelligence Manager,85000,GBP,106250,GB,0,GB,M,Presencial,Sênior,Tempo Integral,Média,106.25,GBR
2024,SE,FT,Business Intelligence Manager,66000,GBP,82500,GB,0,GB,M,Presencial,Sênior,Tempo Integral,Média,82.5,GBR
2024,SE,FT,Data Architect,252000,USD,252000,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,252.0,USA
2024,SE,FT,Data Architect,210000,USD,210000,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,210.0,USA
2024,SE,FT,Data Engineer,140000,USD,140000,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,140.0,USA
2024,SE,FT,Data Engineer,90000,USD,90000,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,90.0,USA
2024,MI,FT,Data Manager,128000,USD,128000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,128.0,USA
2024,MI,FT,Data Manager,81500,USD,81500,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,81.5,USA
2024,EN,FT,Business Intelligence Analyst,95000,USD,95000,US,0,US,M,Presencial,Júnior,Tempo Integral,Média,95.0,USA
2024,EN,FT,Business Intelligence Analyst,80000,USD,80000,US,0,US,M,Presencial,Júnior,Tempo Integral,Média,80.0,USA
2024,SE,FT,Data Engineer,195000,USD,195000,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,195.0,USA
2024,SE,FT,Data Engineer,147500,USD,147500,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,147.5,USA
2024,SE,FT,Data Scientist,210000,USD,210000,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,210.0,USA
2024,EX,FT,Business Intelligence,320000,USD,320000,US,0,US,M,Presencial,Executivo,Tempo Integral,Média,320.0,USA
2024,EX,FT,Business Intelligence,200000,USD,200000,US,0,US,M,Presencial,Executivo,Tempo Integral,Média,200.0,USA
2024,MI,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,150.0,USA
2024,MI,FT,Machine Learning Engineer,120000,USD,120000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,120.0,USA
2024,EN,FT,Data Analyst,70000,USD,70000,US,0,US,M,Presencial,Júnior,Tempo Integral,Média,70.0,USA
2024,EN,FT,Data Analyst,65000,USD,65000,US,0,US,M,Presencial,Júnior,Tempo Integral,Média,65.0,USA
2024,SE,FT,Data Analyst,192500,USD,192500,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,192.5,USA
2024,SE,FT,Data Analyst,122500,USD,122500,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,122.5,USA
2024,MI,FT,Data Scientist,174500,USD,174500,US,100,US,M,Remoto,Pleno,Tempo Integral,Média,174.5,USA
2024,MI,FT,Data Scientist,142500,USD,142500,US,100,US,M,Remoto,Pleno,Tempo Integral,Média,142.5,USA
2024,SE,FT,Data Engineer,265200,USD,265200,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,265.2,USA
2024,SE,FT,Data Engineer,138000,USD,138000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,138.0,USA
2024,EN,FT,Data Analyst,82000,USD,82000,US,100,US,M,Remoto,Júnior,Tempo Integral,Média,82.0,USA
2024,EN,FT,Data Analyst,64000,USD,64000,US,100,US,M,Remoto,Júnior,Tempo Integral,Média,64.0,USA
2024,MI,FT,ETL Developer,160000,USD,160000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,160.0,USA
2024,MI,FT,ETL Developer,140000,USD,140000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,140.0,USA
2024,MI,FT,Data Analytics Manager,178250,USD,178250,US,100,US,M,Remoto,Pleno,Tempo Integral,Média,178.25,USA
2024,MI,FT,Data Analytics Manager,105500,USD,105500,US,100,US,M,Remoto,Pleno,Tempo Integral,Média,105.5,USA
2024,MI,FT,Data Scientist,147400,USD,147400,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,147.4,USA
2024,MI,FT,Data Scientist,135097,USD,135097,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,135.097,USA
2024,SE,FT,Data Engineer,212000,USD,212000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,212.0,USA
2024,SE,FT,Data Engineer,93300,USD,93300,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,93.3,USA
2024,MI,FT,Data Specialist,93150,USD,93150,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,93.15,USA
2024,MI,FT,Data Specialist,68850,USD,68850,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,68.85,USA
2024,MI,FT,Data Scientist,166000,USD,166000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,166.0,USA
2024,MI,FT,Data Scientist,73100,USD,73100,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,73.1,USA
2024,MI,FT,Data Engineer,70000,GBP,87500,GB,0,GB,M,Presencial,Pleno,Tempo Integral,Média,87.5,GBR
