work_year,experience_level_pt,employment_type_pt,job_title,salary_in_usd,salary_usd_k,company_size_pt,remote_ratio_pt,residence_iso3
2024,Sênior,Tempo Integral,Data Scientist,130000,130.0,Média,Presencial,CAN
2024,Sênior,Tempo Integral,Data Scientist,120000,120.0,Média,Presencial,CAN
2024,Sênior,Tempo Integral,Data Engineer,152375,152.375,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Engineer,94000,94.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Developer,180000,180.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Developer,130000,130.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Analytics Engineer,195000,195.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Analytics Engineer,165000,165.0,Média,Remoto,USA
2024,Pleno,Tempo Integral,Data Scientist,218000,218.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,152600,152.6,Média,Presencial,USA
2024,Pleno,Tempo Integral,Machine Learning Scientist,750000,750.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Machine Learning Scientist,150000,150.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,136197,136.197,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,100000,100.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Research Engineer,440000,440.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Research Engineer,295000,295.0,Média,Presencial,USA
2024,Executivo,Tempo Integral,Data Engineer,179000,179.0,Média,Presencial,USA
2024,Executivo,Tempo Integral,Data Engineer,112000,112.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,175100,175.1,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,82915,82.915,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,112000,112.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,109000,109.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Analytics Engineer,116550,116.55,Média,Presencial,USA
2024,Pleno,Tempo Integral,Analytics Engineer,79200,79.2,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,168000,168.0,Média,Remoto,USA
2024,Pleno,Tempo Integral,Data Scientist,120000,120.0,Média,Remoto,USA
2024,Pleno,Tempo Integral,Data Scientist,193000,193.0,Média,Presencial,GBR
2024,Pleno,Tempo Integral,Data Scientist,96125,96.125,Média,Presencial,GBR
2024,Sênior,Tempo Integral,Machine Learning Engineer,210000,210.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Machine Learning Engineer,160000,160.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Engineer,116000,116.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Engineer,90000,90.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Research Scientist,247600,247.6,Grande,Presencial,USA
2024,Sênior,Tempo Integral,Research Scientist,127300,127.3,Grande,Presencial,USA
2024,Pleno,Tempo Integral,Data Analyst,50000,50.0,Média,Presencial,GBR
2024,Pleno,Tempo Integral,Data Analyst,43750,43.75,Média,Presencial,GBR
2024,Sênior,Tempo Integral,Data Scientist,190600,190.6,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Scientist,94400,94.4,Média,Remoto,USA
2024,Sênior,Tempo Integral,Machine Learning Engineer,258100,258.1,Média,Presencial,USA
2024,Sênior,Tempo Integral,Machine Learning Engineer,151900,151.9,Média,Presencial,USA
2024,Pleno,Tempo Integral,Research Engineer,720000,720.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Research Engineer,100000,100.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Engineer,175000,175.0,Média,Presencial,GBR
2024,Sênior,Tempo Integral,Data Engineer,125000,125.0,Média,Presencial,GBR
2024,Sênior,Tempo Integral,Data Analyst,171000,171.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Analyst,93000,93.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,104000,104.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,80000,80.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Analyst,158000,158.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Analyst,106000,106.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Research Scientist,720000,720.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Research Scientist,100000,100.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Analyst,140130,140.13,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Analyst,84870,84.87,Média,Presencial,USA
2024,Pleno,Tempo Integral,Research Engineer,720000,720.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Research Engineer,100000,100.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Research Scientist,278700,278.7,Média,Presencial,USA
2024,Sênior,Tempo Integral,Research Scientist,159300,159.3,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,220000,220.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Scientist,170000,170.0,Média,Remoto,USA
2024,Pleno,Tempo Integral,Business Intelligence Developer,117750,117.75,Média,Presencial,USA
2024,Pleno,Tempo Integral,Business Intelligence Developer,70650,70.65,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Engineer,233200,233.2,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Engineer,144200,144.2,Média,Presencial,USA
2024,Sênior,Tempo Integral,Machine Learning Engineer,247500,247.5,Média,Presencial,USA
2024,Sênior,Tempo Integral,Machine Learning Engineer,172200,172.2,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Engineer,138000,138.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Engineer,86000,86.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Data Analyst,179000,179.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Data Analyst,112000,112.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Business Intelligence Developer,92000,92.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Business Intelligence Developer,80000,80.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,BI Developer,90000,90.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,BI Developer,70000,70.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Business Intelligence Analyst,127000,127.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Business Intelligence Analyst,72600,72.6,Média,Presencial,USA
2024,Júnior,Tempo Integral,Data Developer,70000,70.0,Média,Remoto,USA
2024,Júnior,Tempo Integral,Data Developer,50000,50.0,Média,Remoto,USA
2024,Júnior,Tempo Integral,Data Analyst,83000,83.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Data Analyst,71000,71.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,AI Architect,198650,198.65,Média,Presencial,USA
2024,Sênior,Tempo Integral,AI Architect,137000,137.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Architect,160000,160.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Architect,100000,100.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Data Analyst,92700,92.7,Média,Remoto,USA
2024,Júnior,Tempo Integral,Data Analyst,64900,64.9,Média,Remoto,USA
2024,Pleno,Tempo Integral,Data Scientist,166000,166.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,73000,73.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Analyst,81713,81.713,Média,Remoto,USA
2024,Pleno,Tempo Integral,Data Analyst,48067,48.067,Média,Remoto,USA
2024,Pleno,Tempo Integral,Machine Learning Engineer,179000,179.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Machine Learning Engineer,112000,112.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,111800,111.8,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,68195,68.195,Média,Presencial,USA
2024,Sênior,Tempo Integral,Business Intelligence Analyst,132000,132.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Business Intelligence Analyst,82500,82.5,Média,Presencial,USA
2024,Pleno,Tempo Integral,Research Engineer,140000,140.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Research Engineer,100000,100.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Analyst,85000,85.0,Média,Remoto,USA
2024,Pleno,Tempo Integral,Data Analyst,61800,61.8,Média,Remoto,USA
2024,Pleno,Tempo Integral,Data Analyst,129118,129.118,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Analyst,86078,86.078,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Analyst,140000,140.0,Média,Presencial,CAN
2024,Sênior,Tempo Integral,Data Analyst,107000,107.0,Média,Presencial,CAN
2024,Pleno,Tempo Integral,Data Scientist,97000,97.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,62000,62.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,237000,237.0,Média,Remoto,USA
2024,Pleno,Tempo Integral,Data Scientist,201450,201.45,Média,Remoto,USA
2024,Executivo,Tempo Integral,Data Engineer,219650,219.65,Média,Remoto,USA
2024,Executivo,Tempo Integral,Data Engineer,136000,136.0,Média,Remoto,USA
2024,Júnior,Tempo Integral,Data Analyst,92700,92.7,Média,Remoto,USA
2024,Júnior,Tempo Integral,Data Analyst,64900,64.9,Média,Remoto,USA
2024,Pleno,Tempo Integral,Business Intelligence Developer,87800,87.8,Média,Presencial,USA
2024,Pleno,Tempo Integral,Business Intelligence Developer,76300,76.3,Média,Presencial,USA
2024,Sênior,Tempo Integral,Research Engineer,97000,97.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Research Engineer,62000,62.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Machine Learning Engineer,253000,253.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Machine Learning Engineer,187000,187.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Machine Learning Engineer,250000,250.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Machine Learning Engineer,150000,150.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Engineer,184000,184.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Engineer,123000,123.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,245000,245.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,180000,180.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Engineer,184000,184.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Engineer,123000,123.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,AI Architect,317000,317.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,AI Architect,266000,266.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Machine Learning Engineer,229000,229.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Machine Learning Engineer,221000,221.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Engineer,184000,184.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Engineer,123000,123.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,BI Developer,120000,120.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,BI Developer,62100,62.1,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Engineer,210000,210.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Engineer,162000,162.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Machine Learning Engineer,198000,198.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Machine Learning Engineer,162000,162.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Machine Learning Engineer,300000,300.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Machine Learning Engineer,180000,180.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,68088,68.088,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,54552,54.552,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,324000,324.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,159000,159.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Analytics Manager,99000,99.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Analytics Manager,70000,70.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Machine Learning Engineer,220000,220.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Machine Learning Engineer,146000,146.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,105000,105.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,70000,70.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Engineer,110000,110.0,Média,Remoto,USA
2024,Pleno,Tempo Integral,Data Engineer,90000,90.0,Média,Remoto,USA
2024,Pleno,Tempo Integral,Data Scientist,60000,60.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,55000,55.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Data Analyst,116013,116.013,Média,Presencial,USA
2024,Júnior,Tempo Integral,Data Analyst,92810,92.81,Média,Presencial,USA
2024,Sênior,Tempo Integral,Research Analyst,200000,200.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Research Analyst,150000,150.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Engineer,221000,221.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Engineer,138000,138.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Engineer,146100,146.1,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Engineer,86500,86.5,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,159300,159.3,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,96600,96.6,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Engineer,209300,209.3,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Engineer,118300,118.3,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,170000,170.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Scientist,130000,130.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Engineer,140000,140.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Engineer,97200,97.2,Média,Remoto,USA
2024,Pleno,Tempo Integral,Data Scientist,179000,179.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,112000,112.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Analyst,140000,140.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Analyst,120000,120.0,Média,Remoto,USA
2024,Pleno,Tempo Integral,Data Engineer,308000,308.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Engineer,193000,193.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Engineer,240000,240.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Engineer,180000,180.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Analyst,126480,126.48,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Analyst,82620,82.62,Média,Presencial,USA
2024,Sênior,Tempo Integral,Machine Learning Engineer,324000,324.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Machine Learning Engineer,159000,159.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,140025,140.025,Média,Remoto,USA
2024,Pleno,Tempo Integral,Data Scientist,102300,102.3,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Engineer,180000,180.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Engineer,150000,150.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,224000,224.0,Média,Presencial,CAN
2024,Pleno,Tempo Integral,Data Scientist,146000,146.0,Média,Presencial,CAN
2024,Sênior,Tempo Integral,AI Engineer,150000,150.0,Média,Remoto,GBR
2024,Sênior,Tempo Integral,AI Engineer,112500,112.5,Média,Remoto,GBR
2024,Pleno,Tempo Integral,Research Scientist,81500,81.5,Média,Remoto,USA
2024,Pleno,Tempo Integral,Research Scientist,75000,75.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Scientist,106875,106.875,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,71250,71.25,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,245000,245.0,Média,Remoto,USA
2024,Pleno,Tempo Integral,Data Scientist,135000,135.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Business Intelligence Developer,144138,144.138,Média,Presencial,USA
2024,Sênior,Tempo Integral,Business Intelligence Developer,104828,104.828,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,161000,161.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,133200,133.2,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,161875,161.875,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,97125,97.125,Média,Presencial,USA
2024,Sênior,Tempo Integral,Machine Learning Engineer,196350,196.35,Média,Remoto,USA
2024,Sênior,Tempo Integral,Machine Learning Engineer,127500,127.5,Média,Remoto,USA
2024,Pleno,Tempo Integral,Data Scientist,135450,135.45,Média,Remoto,USA
2024,Pleno,Tempo Integral,Data Scientist,72870,72.87,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Scientist,237200,237.2,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,172500,172.5,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,184800,184.8,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,161900,161.9,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,146800,146.8,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,117400,117.4,Média,Presencial,USA
2024,Júnior,Tempo Integral,Data Analyst,90000,90.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Data Analyst,60000,60.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Product Manager,227200,227.2,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Product Manager,199100,199.1,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,310000,310.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,245000,245.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Engineer,140000,140.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Engineer,125000,125.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Machine Learning Engineer,223000,223.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Machine Learning Engineer,171600,171.6,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Analyst,192500,192.5,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Analyst,122500,122.5,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Analyst,162900,162.9,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Analyst,117725,117.725,Média,Remoto,USA
2024,Júnior,Tempo Integral,Data Analyst,140000,140.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Data Analyst,100000,100.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Engineer,170000,170.0,Média,Remoto,USA
2024,Pleno,Tempo Integral,Data Engineer,105000,105.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Scientist,180000,180.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,139000,139.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Analytics Engineer,234200,234.2,Média,Presencial,USA
2024,Sênior,Tempo Integral,Analytics Engineer,124000,124.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,153700,153.7,Média,Remoto,USA
2024,Pleno,Tempo Integral,Data Scientist,87300,87.3,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Engineer,282000,282.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Engineer,208000,208.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,77777,77.777,Média,Presencial,PRT
2024,Sênior,Tempo Integral,Data Scientist,66666,66.666,Média,Presencial,PRT
2024,Pleno,Tempo Integral,Data Engineer,162000,162.0,Média,Remoto,USA
2024,Pleno,Tempo Integral,Data Engineer,129000,129.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Research Scientist,138000,138.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Research Scientist,86000,86.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Machine Learning Engineer,100000,100.0,Média,Remoto,IRL
2024,Pleno,Tempo Integral,Machine Learning Engineer,94444,94.444,Média,Remoto,IRL
2024,Júnior,Tempo Integral,Research Analyst,110000,110.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Research Analyst,90000,90.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Engineer,255800,255.8,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Engineer,176000,176.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Research Analyst,120000,120.0,Média,Remoto,USA
2024,Júnior,Tempo Integral,Research Analyst,105000,105.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Analytics Engineer,130943,130.943,Média,Presencial,GBR
2024,Sênior,Tempo Integral,Analytics Engineer,104220,104.22,Média,Presencial,GBR
2024,Júnior,Tempo Integral,Data Analyst,50000,50.0,Média,Remoto,GBR
2024,Júnior,Tempo Integral,Data Analyst,43750,43.75,Média,Remoto,GBR
2024,Pleno,Tempo Integral,Data Engineer,210000,210.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Engineer,140000,140.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Engineer,46250,46.25,Média,Remoto,GBR
2024,Pleno,Tempo Integral,Data Engineer,30000,30.0,Média,Remoto,GBR
2024,Sênior,Tempo Integral,Data Engineer,165000,165.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Engineer,150000,150.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Architect,160000,160.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Architect,130000,130.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Data Analyst,156000,156.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Data Analyst,124000,124.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Analytics Engineer,189000,189.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Analytics Engineer,140000,140.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Analyst,158494,158.494,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Analyst,88052,88.052,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Engineer,175000,175.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Engineer,140000,140.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Specialist,111000,111.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Specialist,79200,79.2,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Analyst,220000,220.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Analyst,170000,170.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Scientist,195500,195.5,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Scientist,141300,141.3,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Engineer,139810,139.81,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Engineer,95325,95.325,Média,Presencial,USA
2023,Sênior,Tempo Integral,Data Modeler,258700,258.7,Média,Presencial,USA
2023,Sênior,Tempo Integral,Data Modeler,146600,146.6,Média,Presencial,USA
2023,Pleno,Tempo Integral,Data Scientist,190000,190.0,Média,Remoto,USA
2023,Pleno,Tempo Integral,Data Scientist,160000,160.0,Média,Remoto,USA
2023,Júnior,Tempo Integral,Research Analyst,90000,90.0,Média,Remoto,USA
2023,Júnior,Tempo Integral,Research Analyst,65000,65.0,Média,Remoto,USA
2023,Pleno,Tempo Integral,Data Engineer,160000,160.0,Média,Remoto,USA
2023,Pleno,Tempo Integral,Data Engineer,130000,130.0,Média,Remoto,USA
2023,Pleno,Tempo Integral,Data Analyst,85000,85.0,Média,Presencial,USA
2023,Pleno,Tempo Integral,Data Analyst,65000,65.0,Média,Presencial,USA
2023,Sênior,Tempo Integral,ETL Developer,143800,143.8,Média,Presencial,USA
2023,Sênior,Tempo Integral,ETL Developer,95800,95.8,Média,Presencial,USA
2023,Pleno,Tempo Integral,Machine Learning Engineer,166000,166.0,Média,Presencial,USA
2023,Pleno,Tempo Integral,Machine Learning Engineer,73100,73.1,Média,Presencial,USA
2023,Pleno,Tempo Integral,Data Engineer,114000,114.0,Média,Presencial,USA
2023,Pleno,Tempo Integral,Data Engineer,72000,72.0,Média,Presencial,USA
2023,Pleno,Tempo Integral,Data Analyst,102500,102.5,Média,Presencial,USA
2023,Pleno,Tempo Integral,Data Analyst,65000,65.0,Média,Presencial,USA
2023,Sênior,Tempo Integral,Machine Learning Engineer,258700,258.7,Média,Presencial,USA
2023,Sênior,Tempo Integral,Machine Learning Engineer,160000,160.0,Média,Presencial,USA
2023,Sênior,Tempo Integral,Data Scientist,203649,203.649,Média,Remoto,USA
2023,Sênior,Tempo Integral,Data Scientist,183284,183.284,Média,Remoto,USA
2023,Pleno,Tempo Integral,Data Scientist,60462,60.462,Grande,Remoto,DEU
2023,Júnior,Tempo Integral,Data Analyst,33220,33.22,Média,Presencial,GBR
2023,Júnior,Tempo Integral,Data Analyst,33220,33.22,Média,Presencial,GBR
2023,Pleno,Tempo Integral,Data Specialist,81800,81.8,Média,Presencial,USA
2023,Pleno,Tempo Integral,Data Specialist,70800,70.8,Média,Presencial,USA
2023,Sênior,Tempo Integral,Data Analyst,130000,130.0,Média,Presencial,USA
2023,Sênior,Tempo Integral,Data Analyst,80850,80.85,Média,Presencial,USA
2023,Sênior,Tempo Integral,Machine Learning Engineer,215000,215.0,Média,Presencial,USA
2023,Sênior,Tempo Integral,Machine Learning Engineer,146900,146.9,Média,Presencial,USA
2023,Sênior,Tempo Integral,Data Strategist,242000,242.0,Média,Presencial,USA
2023,Sênior,Tempo Integral,Data Strategist,106200,106.2,Média,Presencial,USA
2023,Pleno,Tempo Integral,Machine Learning Engineer,165000,165.0,Média,Presencial,USA
2023,Pleno,Tempo Integral,Machine Learning Engineer,135000,135.0,Média,Presencial,USA
2023,Júnior,Tempo Integral,Data Analyst,75065,75.065,Média,Remoto,USA
2023,Júnior,Tempo Integral,Data Analyst,41419,41.419,Média,Remoto,USA
2023,Sênior,Tempo Integral,Data Engineer,145000,145.0,Média,Remoto,USA
2023,Sênior,Tempo Integral,Data Engineer,120000,120.0,Média,Remoto,USA
2023,Sênior,Tempo Integral,Prompt Engineer,184000,184.0,Média,Presencial,USA
2023,Sênior,Tempo Integral,Prompt Engineer,112000,112.0,Média,Presencial,USA
2023,Sênior,Tempo Integral,Machine Learning Engineer,275000,275.0,Média,Presencial,USA
2023,Sênior,Tempo Integral,Machine Learning Engineer,170000,170.0,Média,Presencial,USA
2023,Júnior,Tempo Integral,Data Scientist,100000,100.0,Média,Presencial,USA
2023,Júnior,Tempo Integral,Data Scientist,70000,70.0,Média,Presencial,USA
2023,Pleno,Tempo Integral,Business Intelligence Developer,55368,55.368,Média,Presencial,GBR
2023,Pleno,Tempo Integral,Business Intelligence Developer,30760,30.76,Média,Presencial,GBR
2023,Pleno,Tempo Integral,Data Scientist,135700,135.7,Média,Presencial,USA
2023,Pleno,Tempo Integral,Data Scientist,108560,108.56,Média,Presencial,USA
2023,Sênior,Tempo Integral,Research Engineer,300000,300.0,Média,Presencial,USA
2023,Sênior,Tempo Integral,Research Engineer,180000,180.0,Média,Presencial,USA
2023,Sênior,Tempo Integral,Business Intelligence Analyst,189000,189.0,Média,Remoto,USA
2023,Sênior,Tempo Integral,Business Intelligence Analyst,118100,118.1,Média,Remoto,USA
